Category1,Category2,Category3,Chain,Update date,Name,address,Y,X,NEMS Code,Note,NBID,NB_name
food,fast food,regular,0,20180706,ISABELLA PIZZA,118 ISABELLA STREET,45.409935,-75.68831635,290,,923,Glebe - Dows Lake
food,restaurant,regular,0,20180706,ISHINA DISTINGUISHED INDIAN CUISINE,14 BEXLEY PLACE,45.32979584,-75.81954193,,,6,Bells Corners East
food,fast food,regular,0,20180706,ISLAND FLAVA,409 DALHOUSIE STREET,45.4268074,-75.6891098,192,,949,Sandy Hill
food,restaurant,regular,0,20180706,ISLAND GRILL,324 BANK STREET,45.4143219,-75.69563293,,,24,Centretown
food,fast food,regular,0,20180706,ISTANBOULI SHAWARMA HOUSE,81 HOLLAND AVENUE,45.4009552,-75.7325058,137,,47,Hintonburg - Mechanicsville
food,specialty,deli meat cheese,0,20180706,IVAN MEAT AND DELI,1496 Stittsville Main St,45.25891876,-75.92144775,,,951,Stittsville
food,restaurant,regular,0,20180706,IYARA FAMILY DINER,1027 TERON ROAD,45.33002472,-75.90079498,,,902,Beaverbrook
food,restaurant,nightlife,0,20180710,Izakaya Shingen,"201 Bank Street, Ottawa, ON K2P 1W7",45.4176306,-75.6980494,,,24,Centretown
food,restaurant,regular,0,20180706,J.M. WALKLEY RESTAURANT,1432 WALKLEY ROAD,45.37448502,-75.65312958,,,932,Ledbury - Heron Gate - Ridgemont
food,convenience store,regular,0,20180706,J.T.BRADLEY CONVENIENCE,1220 Colonial Rd,45.42157745,-75.425354,,,936,Navan - Sarsfield
food,restaurant,nightlife,0,201806,Jabberwocky Bar,"315 Somerset St W, Ottawa, ON K2P 0J8",45.4161695,-75.6949351,,,24,Centretown
food,restaurant,nightlife,1,201806,JACK ASTOR'S BAR & GRILL,"125 Roland Michener Dr, Kanata, ON K2T 1G7

",45.3084817,-75.9130169,,,928,Kanata Lakes - Arcardia
food,restaurant,nightlife,1,201806,Jack Astor's Bar & Grill,"310 W Hunt Club Rd, Ottawa, ON K2E 0B7",45.3391641,-75.7129043,,,51,Hunt Club South Industrial
food,convenience store,regular,0,20180706,JACK'S PLACE,2647 Alta Vista Dr,45.37262726,-75.66200256,,,932,Ledbury - Heron Gate - Ridgemont
food,grocery,small,0,20180726,Jacobsons,"139 Beechwood Ave, Ottawa, ON K1M 1L4",45.4423568,-75.6714661,,,933,Lindenlea - New Edinburgh
food,restaurant,regular,0,20180706,JADELAND RESTAURANT,625 SOMERSET STREET WEST,45.41209793,-75.7044754,,,24,Centretown
food,restaurant,regular,0,20180706,JAK'S RESTAURANT,479 BRONSON AVENUE,45.40740967,-75.70323181,,,24,Centretown
food,restaurant,regular,0,20180710,Jambo Restaurant,"69 Kempster Avenue, Ottawa, ON K2B 6M2",45.3553822,-75.8056159,,,901,Bayshore - Belltown
food,restaurant,regular,0,20180710,Japanese Village,"170 Laurier Avenue W, Ottawa, ON K1P 5V5",45.4201975,-75.6945814,,,24,Centretown
food,convenience store,regular,0,20180706,Jasmin convenience store,335 Lacasse Ave,45.43442154,-75.65648651,,,954,Vanier South
food,fast food,regular,0,20180706,JAY'S PIZZA AND POUTINE,506 RIDEAU STREET,45.43156433,-75.6786499,280,,949,Sandy Hill
store,pharmacy,regular,1,20180703,JEAN-COUTU,262 Chemin Montreal,45.43626022,-75.66030884,,,954,Vanier South
store,pharmacy,regular,1,20180703,JEAN-COUTU,2701 St Joseph Blvd,45.47201157,-75.52372742,,,915,Convent Glen - Orléans Woods
store,pharmacy,regular,0,20180706,Jeanne D'Arc Medical Pharmacy,"1887 St. Joseph Blvd       
",45.46405411,-75.54401398,,,77,Orléans Industrial
food,restaurant,regular,0,20180706,JERICHO LEBANESE FOOD,840 BANK STREET,45.40193176,-75.68785858,,,923,Glebe - Dows Lake
food,fast food,regular,1,20180628,JIMMY THE GREEK,100 BAYSHORE DRIVE,45.34798431,-75.80566406,214,,901,Bayshore - Belltown
food,fast food,regular,1,20180628,JIMMY THE GREEK,1200 ST LAURENT BOULEVARD,45.42285156,-75.63844299,214,,940,Overbrook - McArthur
food,fast food,regular,1,20180628,JIMMY THE GREEK,2121 CARLING AVENU E,45.37282562,-75.76839447,214,,931,Laurentian
food,fast food,regular,1,20180628,JIMMY THE GREEK,240 SPARKS STREET,45.42066193,-75.7019043,214,,24,Centretown
food,fast food,regular,1,20180628,JIMMY THE GREEK,50 RIDEAU STREET,45.42456055,-75.68964386,214,,949,Sandy Hill
food,grocery,small,0,20180706,JJ's Market,380 Laurier Ave W,45.41761017,-75.7008667,,,24,Centretown
food,restaurant,regular,0,20180706,JN RESTAURANT,1663 CYRVILLE ROAD,45.41806412,-75.60803223,,,86,Pineview
food,restaurant,regular,0,20180710,Joe’s Pizza & Subs,"1577 Laperriere Avenue, Ottawa, ON K1Z 7T3",45.3767571,-75.7457459,,,18,Carlington
food,restaurant,nightlife,0,20180710,JOEY Lansdowne,"825 Exhibition Way, Ottawa, ON K1S 5J3",45.3997893,-75.6843084,,,923,Glebe - Dows Lake
food,restaurant,nightlife,0,20180710,JOEY Rideau,"50 Rideau Street, OTTAWA, ON K1N 9J7",45.4251195,-75.6917194,,,949,Sandy Hill
food,fast food,regular,0,20180726,Joey’s Urban Kanata,"484 Hazeldean Road, Ottawa, ON K2L 1V4",45.2959208,-75.8900792,,,924,Glen Cairn - Kanata South Business Park
food,restaurant,nightlife,0,20180710,John Juan,"1091 Saint Laurent Boulevard, Ottawa, ON K1K 3B1",45.4263489,-75.6380468,,,940,Overbrook - McArthur
food,restaurant,regular,0,20180710,John’s Quick Lunch & Pizza,"1365 Wellington Street W, Ottawa, ON K1Y 3C2",45.3983783,-75.7388399,,,55,Island Park - Wellington Village
food,restaurant,regular,0,20180706,JOHNNY FARINA,216 ELGIN STREET,45.41897202,-75.69145966,,,24,Centretown
food,restaurant,regular,0,20180706,JOHN'S FAMILY DINER,1365 WELLINGTON STREET WEST,45.39835358,-75.73882294,,,55,Island Park - Wellington Village
food,fast food,regular,0,20180726,JoJo CoCo,"499 Terry Fox Drive, Ottawa, ON K2T 1H7",45.3107677,-75.9206954,,,928,Kanata Lakes - Arcardia
food,fast food,regular,1,20180628,JO-JO'S PIZZERIA,1573 STITTSVILLE MAIN STREET,45.25629807,-75.91806793,164,,951,Stittsville
food,fast food,regular,1,20180628,JO-JO'S PIZZERIA,4048 CARLING AVENUE,45.33677292,-75.90710449,164,,907,Brookside - Briarbrook - Morgan's Grant
food,fast food,regular,1,20180628,JO-JO'S PIZZERIA,C7-5373 FERNBANK ROAD,45.27372742,-75.87068176,164,,951,Stittsville
food,restaurant,nightlife,1,201806,Jonny Canuck's Bar & Grill,"4768 Bank St, Gloucester, ON K1T 0K8",45.3184396,-75.594002,,,921,Findlay Creek
food,restaurant,nightlife,1,201806,JONNY CANUCK'S BAR & GRILL,"900 Watters Rd, Orléans, ON K4A 0B4",45.4823014,-75.4729807,,,909,Cardinal Creek
food,fast food,regular,0,20180706,JUGO JUICE,1200 ST LAURENT BOULEVARD,45.42141724,-75.63811493,416,,940,Overbrook - McArthur
food,fast food,regular,0,20180706,JUICE MONKEY,209 SLATER STREET,45.41979599,-75.6993866,450,,24,Centretown
food,fast food,regular,0,20180706,JUMBO RESTAURANT,2672 INNES ROAD,45.43244171,-75.56195068,358,,904,Blackburn Hamlet
food,restaurant,regular,0,20180706,JUMBO RESTAURANT,2668B INNES ROAD,45.43244171,-75.56243134,,,904,Blackburn Hamlet
nightlife,nightlife,nightlife,0,20180706,Junxion,"15 George Street, Ottawa, ON K1N 1K2, Canada",45.426428,-75.693801,,,908,Byward Market
food,fast food,regular,0,20180706,KABOB KABOB,111 ALBERT STREET,45.42160797,-75.69746399,77,,24,Centretown
food,restaurant,nightlife,0,20180710,Kaguya Kitchen,"1792 Bank St, Ottawa, ON K1V 7Y6",45.3723063,-75.6646557,,,903,Billings Bridge - Alta Vista
food,restaurant,regular,0,20180706,KALLISTO GREEK RESTAURANT,2950-7 BANK STREET,45.34653091,-75.62609863,,,52,Hunt Club Upper -Blossom Park - Timbermill
food,restaurant,regular,0,20180706,KAL'S PLACE,5517-4 HAZELDEAN ROAD,45.28927994,-75.90303802,,,951,Stittsville
food,specialty,farmer's market,0,20180706,Kanata Farmers Market,,45.30195236,-75.88089752,,,924,Glen Cairn - Kanata South Business Park
food,grocery,small,0,20180706,Kanata Kash N Karry,60 Colchester Square,45.32088852,-75.88987732,,,902,Beaverbrook
store,pharmacy,regular,0,20180706,Kanata Pharmasave,99 Kakulu Rd.,45.3041954,-75.89480591,,,929,Katimavik - Hazeldean
food,fast food,regular,1,20180628,KARARA INDIAN TAKEOUT,105-4100 STRANDHERD DRIVE,45.2602005,-75.76847076,244,,937,Old Barrhaven East
food,fast food,regular,1,20180628,KARARA INDIAN TAKEOUT,1600 MERIVALE ROAD,45.34896469,-75.73327637,244,,31,Cityview - Crestview - Meadowlands
food,fast food,regular,1,20180628,KARARA INDIAN TAKEOUT,"200 Vanguard Drive, Orleans, ON, K4A1A1",45.4577627,-75.4875053,244,,942,Portobello South
food,fast food,regular,1,20180628,KARARA INDIAN TAKEOUT,474 HAZELDEAN ROAD,45.29701614,-75.88822937,244,,924,Glen Cairn - Kanata South Business Park
food,specialty,health store,1,20180703,Kardish Health Food Centre,1309 Carling Ave,45.38690567,-75.73552704,,Do they contribute to the neighbourhood-level food environment in Ottawa?,28,Civic Hospital-Central Park
food,specialty,health store,1,20180703,Kardish Health Food Centre,1568 Merivale Rd,45.35163879,-75.73484802,,,31,Cityview - Crestview - Meadowlands
food,specialty,health store,1,20180703,Kardish Health Food Centre,1831 Robertson Rd,45.32817841,-75.81930542,,,6,Bells Corners East
food,specialty,health store,1,20180703,Kardish Health Food Centre,2950 Bank St,45.34662247,-75.62654877,,,52,Hunt Club Upper -Blossom Park - Timbermill
food,specialty,health store,1,20180703,Kardish Health Food Centre,3101 Strandherd Drive,45.27567291,-75.71707153,,,914,Chapman Mills
food,specialty,health store,1,20180703,Kardish Health Food Centre,332 Richmond Rd,45.39216232,-75.7532959,,,958,Westboro
food,specialty,health store,1,20180703,Kardish Health Food Centre,3712 Innes Rd,45.4508934,-75.51600647,,,75,Chapel Hill South
food,specialty,health store,1,20180703,Kardish Health Food Centre,499 Terry Fox Drive,45.31100082,-75.9197998,,,928,Kanata Lakes - Arcardia
food,specialty,health store,1,20180703,Kardish Health Food Centre,58 Antares Drive,45.3310318,-75.71012115,,,51,Hunt Club South Industrial
food,restaurant,regular,0,20180710,Karuna Cafe,"820 Somerset Street W, Ottawa, ON K1R 6R5",45.4091074,-75.7111836,,,957,West Centretown
food,restaurant,nightlife,0,20180710,Kasa All Season Grill,"790 Somerset Street W, Ottawa, ON K1R 6R1",45.4096854,-75.7100071,,,957,West Centretown
food,restaurant,regular,0,20180706,KASBAH VILLAGE MOROCCAN CUISINE,261 LAURIER AVENUE WEST,45.41926956,-75.6975174,,,24,Centretown
food,restaurant,nightlife,0,20180726,Kat & Kraken,"330 Elgin Street, Ottawa, ON K2P 1M5",45.4159778,-75.6889807,,,24,Centretown
food,restaurant,regular,0,20180710,Kava,"410 Bank Street, Ottawa, ON K2P 1Y6",45.4125842,-75.6942046,,,24,Centretown
nightlife,nightlife,nightlife,0,20180706,Kavali,"34 Clarence St, Ottawa, ON K1N 5P3",45.4283311,-75.694335,,,908,Byward Market
food,restaurant,regular,0,20180726,KC’s Country Inn,"984 Burton Road, Prescott and Russell United Counties, ON K0A 3H0",45.3313918,-75.3475049,,,,
food,restaurant,regular,0,20180710,Keg Restaurant,"376 Hunt Club Rd, Ottawa, ON K1V 1C1",45.3385149,-75.6821176,,,48,Hunt Club - Ottawa Airport
food,restaurant,regular,0,20180706,KELLY'S LANDING RESTAURANT,1980 RIVER ROAD,45.19852829,-75.63754272,,,64,Manotick
food,restaurant,nightlife,1,201806,Kelseys Original Roadhouse,"130 Earl Grey Dr, Kanata, ON K2T 1B6",45.3088082,-75.9138073,,,928,Kanata Lakes - Arcardia
food,restaurant,nightlife,1,201806,Kelseys Original Roadhouse,"1910 St Laurent Blvd, Ottawa, ON K1G 1A4",45.3994126,-75.6238443,,,919,Elmvale - Canterbury
food,restaurant,nightlife,1,201806,Kelseys Original Roadhouse,"2206 Bank Street, Ottawa, ON K1V 1J6, Canada",45.356758,-75.653093,,,97,South Keys - Greenboro West
food,restaurant,nightlife,1,201806,Kelseys Original Roadhouse,"4444 Innes Rd, Orléans, ON K4A 4C5",45.4608954,-75.486445,,,942,Portobello South
food,restaurant,nightlife,1,201806,Kelseys Original Roadhouse,"75 Marketplace Avenue, Nepean, ON K2J 5G4",45.2699582,-75.7432482,,,914,Chapman Mills
food,restaurant,regular,0,20180706,KENSON KAFE,225B METCALFE STREET,45.41751862,-75.6926651,,,24,Centretown
food,other,snack,1,20180703,Kernels's popcorn,100 BAYSHORE DRIVE,45.34719086,-75.80701447,,,901,Bayshore - Belltown
food,other,snack,1,20180703,Kernels's popcorn,110 Place d'Orléans Dr,45.47843552,-75.51531982,,,915,Convent Glen - Orléans Woods
food,other,snack,1,20180703,Kernels's popcorn,"1200 St Laurent Blvd., Ottawa, ON K1K 3B8",45.4219466,-75.6387057,,,940,Overbrook - McArthur
food,other,snack,1,20180703,Kernels's popcorn,2121 CARLING AVENUE,45.37295151,-75.76854706,,,931,Laurentian
food,fast food,regular,1,20180628,KETTLEMAN'S BAGEL CO.,2177 CARLING AVENUE,45.37020111,-75.77105713,184,,910,Carlingwood West - Glabar Park - McKellar Heights
food,fast food,regular,1,20180628,KETTLEMAN'S BAGEL CO.,"6-197 Trainyards Dr, Ottawa, ON K1G 0Z1",45.4117156,-75.6383432,184,,917,East Industrial
food,fast food,regular,1,20180628,KETTLEMAN'S BAGEL CO.,912 BANK STREET,45.39989471,-75.68685913,184,,923,Glebe - Dows Lake
food,fast food,regular,1,20180628,KFC,100 BAYSHORE DRIVE,45.3475914,-75.80555725,224,,901,Bayshore - Belltown
food,fast food,regular,1,20180628,KFC,110 PLACE D'ORLEANS DRIVE,45.47814941,-75.5163269,224,,915,Convent Glen - Orléans Woods
food,fast food,regular,1,20180628,KFC,1200 ST LAURENT BOULEVARD,45.42290878,-75.63833618,224,,940,Overbrook - McArthur
food,fast food,regular,1,20180628,KFC,"1375 Trim Rd, Orléans, ON K4A 3P7",45.4896851,-75.4774617,224,,909,Cardinal Creek
food,fast food,regular,1,20180628,KFC,1556 MERIVALE ROAD,45.35332489,-75.73609924,224,,31,Cityview - Crestview - Meadowlands
food,fast food,regular,1,20180628,KFC,1677 BANK STREET,45.37612534,-75.66592407,224,,903,Billings Bridge - Alta Vista
food,fast food,regular,1,20180628,KFC,1943 BASELINE ROAD,45.3527565,-75.76067352,224,,11,Braemar Park - Bel Air Heights - Copeland Park
food,fast food,regular,1,20180628,KFC,2919 BANK STREET,45.34843826,-75.62575531,224,,52,Hunt Club Upper -Blossom Park - Timbermill
food,fast food,regular,1,20180628,KFC,3780 FALLOWFIELD ROAD,45.2870636,-75.75814819,224,,938,Old Barrhaven West
food,fast food,regular,1,20180628,KFC,4027 INNES ROAD,45.45589447,-75.50544739,224,,939,Orléans Village - Chateauneuf
food,fast food,regular,1,20180628,KFC,"464 Bank St, Ottawa, ON K2P 1Z3",45.4111324,-75.6933049,224,,24,Centretown
food,fast food,regular,1,20180628,KFC,475 HAZELDEAN ROAD,45.29808807,-75.88926697,224,,929,Katimavik - Hazeldean
food,fast food,regular,1,20180628,KFC,50 RIDEAU STREET,45.42443085,-75.69023895,224,,949,Sandy Hill
food,fast food,regular,1,20180628,KFC,932 ST LAURENT BOULEVARD,45.43095398,-75.64141083,224,,940,Overbrook - McArthur
food,restaurant,regular,0,20180706,KHAO THAI RESTAURANT,103 MURRAY STREET,45.43002701,-75.69319916,,,908,Byward Market
store,pharmacy,regular,0,20180706,KidCare Pharmacy - Pharmacie Pediatrique,401 Smyth Rd,45.40086746,-75.65148163,,,947,Riverview
food,fast food,regular,0,20180706,KIKI LEBANESE PINEVIEW PIZZA,2045 MEADOWBROOK ROAD,45.42728806,-75.60198212,303,,86,Pineview
food,restaurant,regular,0,20180706,KIKO SUSHI BAR,349B PRESTON STREET,45.4019165,-75.7099762,,,957,West Centretown
store,pharmacy,regular,0,20180706,Kilborn Pharmacy,1385 Bank St,45.38431168,-75.67188263,,,903,Billings Bridge - Alta Vista
food,restaurant,regular,0,20180706,KIM'S RESTAURANT,1766 CARLING AVENUE,45.37745667,-75.75344849,,,910,Carlingwood West - Glabar Park - McKellar Heights
food,fast food,regular,0,20180706,KING KABOB & SHAWARMA,291 QUEEN MARY STREET,45.42524719,-75.65293884,426,,940,Overbrook - McArthur
food,convenience store,regular,0,20180706,KING'S CONFECTIONERY,1224 Shillington Av,45.38056946,-75.72837067,,,18,Carlington
food,restaurant,nightlife,0,201806,Kinki,"41 York St, Ottawa, ON K1N 5S7",45.4282487,-75.6937622,,,908,Byward Market
food,restaurant,regular,0,20180710,Kochin Kitchen,"271 Dalhousie Street, Ottawa, ON K1N 7E5",45.4302154,-75.6919808,,,908,Byward Market
food,fast food,regular,0,20180706,KOCHU,266 PRESTON STREET,45.4043045,-75.71187592,227,,957,West Centretown
food,grocery,small,0,20180706,KOOL RUNNINGS Carib Store,2200 Montreal Rd,45.44968414,-75.58679962,,,3,Beacon Hill South - Cardinal Heights
food,restaurant,regular,0,20180710,Korean House,"785 Somerset Street W, Ottawa, ON K1R 6R3",45.409849,-75.7102088,,,957,West Centretown
food,restaurant,regular,0,20180706,KOREAN PALACE RESTAURANT,610B SOMERSET STREET WEST,45.41213608,-75.70398712,,,24,Centretown
food,restaurant,regular,0,20180706,KOREANA RESTAURANT,711 SOMERSET STREET WEST,45.41088104,-75.70743561,,,957,West Centretown
food,convenience store,regular,0,20180706,Korn's convenience store,2 Ullswater Dr,45.35199356,-75.8406601,,,32,Crystal Bay - Lakeview Park
food,grocery,small,0,20180706,Kowloon Market,712 Somerset St W,45.41085434,-75.70678711,,,957,West Centretown
food,restaurant,regular,0,20180706,KOZY NEST RESTAURANT,2520 ST JOSEPH BOULEVARD,45.47026825,-75.52644348,,,939,Orléans Village - Chateauneuf
food,restaurant,regular,0,20180706,KRISTY'S,809 RICHMOND ROAD,45.3809967,-75.77181244,,,910,Carlingwood West - Glabar Park - McKellar Heights
food,restaurant,regular,0,20180710,KS on the Keys,"1029 Daze Street, Ottawa, ON K1V 2G3",45.3533241,-75.6521012,,,97,South Keys - Greenboro West
food,restaurant,nightlife,0,201806,Kuidaore,"420 Preston St, Ottawa, ON K1S 4N2",45.400346,-75.7096239,,,957,West Centretown
food,restaurant,regular,0,20180710,Kyoto Sushi,"132 Bank St, Ottawa, ON K1P 5N7",45.4191128,-75.6997904,,,24,Centretown
food,grocery,small,0,20180706,L&F MONTEGO PLACE,2211 St Joseph Bd,45.46775436,-75.53343201,,,915,Convent Glen - Orléans Woods
food,fast food,regular,0,20180706,LA BELLE POUTINE,1675 TENTH LINE ROAD,45.46982193,-75.49095154,250,,920,Fallingbrook
food,fast food,regular,0,20180706,LA BOCCA JUICE,2446 BANK STREET,45.35282135,-75.64561462,206,,38,Emerald Woods - Sawmill Creek
food,grocery,small,0,20180706,LA BOTTEGA Nicastro Find Food Shop,64 GEORGE STREET,45.42675781,-75.69202423,,,908,Byward Market
food,specialty,bakery,0,20180706,LA BRIOCHE,866 Bank St,45.40101624,-75.68743134,,,923,Glebe - Dows Lake
food,restaurant,regular,0,20180710,La Brochette,"606 Rideau Street, Ottawa, ON K1N 6C6",45.4329225,-75.6750746,,,949,Sandy Hill
food,restaurant,regular,0,20180710,La Cabaña,"848 Merivale Road, Ottawa, ON K1Z 5Z4",45.3853612,-75.732606,,,18,Carlington
food,fast food,coffee shop,0,20180726,La Catrina Churro Dessert Bar,"105B Clarence Street, Ottawa, ON K1N 5P5",45.4294686,-75.6923985,,,908,Byward Market
food,grocery,small,0,20180706,LA COLONIA GROCERIES,345 Richelieu Av,45.43544388,-75.65493774,,,954,Vanier South
food,restaurant,regular,0,20180706,LA CUCINA,"5547 Hazeldean Rd, Stittsville, ON K2S 0P5",45.2880471,-75.9050447,,,951,Stittsville
food,restaurant,regular,0,20180706,LA DOLCE VITA,180 PRESTON STREET,45.40613937,-75.71309662,,,957,West Centretown
food,restaurant,nightlife,0,20180706,LA FAVORITA,356 PRESTON STREET,45.40152359,-75.71027374,,,957,West Centretown
food,fast food,regular,0,20180706,LA GRAND PITA,1309 CARLING AVENUE,45.38709259,-75.7355423,422,,28,Civic Hospital-Central Park
store,other,sweet and treats,0,20180706,LA Maison Du Chocolat,2806 St Joseph Blvd,45.47266769,-75.51972198,,,943,Queenswood Heights
food,restaurant,regular,1,20180710,La Noodle,"1383 Clyde Avenue, Ottawa, ON K2G 3H7",45.3597207,-75.738109,,,950,Skyline - Fisher Heights
food,restaurant,regular,1,20180710,La Noodle,"179 George Street, Ottawa, ON K1N 1J8",45.4290087,-75.6878022,,,908,Byward Market
food,restaurant,regular,0,20180706,LA PIAZZA,5530-3 MANOTICK MAIN STREET,45.22571945,-75.68531036,,,64,Manotick
food,restaurant,regular,0,20180706,LA PORTO A CASA,3500-6 FALLOWFIELD ROAD,45.29333115,-75.74184418,,,938,Old Barrhaven West
food,fast food,regular,0,20180706,LA PREP,150 METCALFE STREET,45.4199295,-75.69501495,269,,24,Centretown
food,specialty,bakery,0,20180706,LA PROVENCE,500 Hazeldean Rd,45.29303741,-75.89395905,,,924,Glen Cairn - Kanata South Business Park
food,restaurant,regular,0,20180706,LA ROMA,430 PRESTON STREET,45.39978027,-75.70921326,,,957,West Centretown
food,restaurant,regular,0,20180706,LA STRADA RESTAURANT,697 BANK STREET,45.40532684,-75.6895752,,,923,Glebe - Dows Lake
food,restaurant,regular,0,20180710,La Teranga,"332 Wilbrod Street, Ottawa, ON K1N 6M5",45.4276885,-75.6798158,,,949,Sandy Hill
food,restaurant,regular,0,20180706,LAGO LAKEFRONT GRILL,1001 QUEEN ELIZABETH DRIVE,45.39641953,-75.70558167,,,,
food,restaurant,regular,0,20180706,LAI LAI CHINESE FOOD,449 MCARTHUR ROAD,45.43258286,-75.64485931,,,954,Vanier South
food,specialty,deli meat cheese,0,20180726,Lakomka Delicatessen,"1127 Baxter Rd, Ottawa, ON K2C 3R4",45.3508762,-75.7821448,,,54,Iris - Queensway Terrance South
